gpu_count,baseline_wait,rl_wait,gpu_group
1,0.0,0.9166666666666666,1
8,70.81666666666666,0.7333333333333333,8
1,0.0,0.7,1
1,0.0,0.38333333333333336,1
1,136.9,0.7833333333333333,1
1,0.0,0.3333333333333333,1
1,0.0,0.23333333333333334,1
1,0.0,0.2,1
1,0.0,0.08333333333333333,1
1,0.4666666666666667,0.9,1
1,1.6166666666666667,0.6,1
1,2.0833333333333335,0.3333333333333333,1
1,2.1666666666666665,0.03333333333333333,1
1,2.2,0.7833333333333333,1
1,1.1833333333333333,0.23333333333333334,1
1,2.8,0.016666666666666666,1
1,2.966666666666667,0.6333333333333333,1
1,3.0166666666666666,0.5333333333333333,1
1,3.1166666666666667,0.38333333333333336,1
1,3.183333333333333,0.23333333333333334,1
1,3.2666666666666666,0.16666666666666666,1
1,0.05,0.2833333333333333,1
4,0.016666666666666666,0.7,4
1,0.0,0.45,1
1,0.0,0.35,1
1,0.0,0.11666666666666667,1
1,0.0,0.9,1
1,0.016666666666666666,0.25,1
1,0.0,0.016666666666666666,1
1,1.2666666666666666,0.7,1
1,1.5833333333333333,0.65,1
1,2.783333333333333,0.3333333333333333,1
1,3.1166666666666667,0.21666666666666667,1
1,3.7666666666666666,0.5333333333333333,1
1,3.8666666666666667,0.43333333333333335,1
1,5.983333333333333,0.8,1
1,31.733333333333334,0.75,1
1,6.533333333333333,0.55,1
1,7.233333333333333,0.26666666666666666,1
1,7.666666666666667,0.8666666666666667,1
1,9.083333333333334,0.4166666666666667,1
1,9.15,0.38333333333333336,1
1,9.316666666666666,0.3,1
1,9.866666666666667,0.15,1
1,10.1,0.1,1
1,10.766666666666667,0.7333333333333333,1
1,12.4,0.9166666666666666,1
1,12.45,0.9,1
1,12.8,0.65,1
1,12.816666666666666,0.6166666666666667,1
1,13.416666666666666,0.9,1
1,13.533333333333333,0.7666666666666667,1
1,13.6,0.6666666666666666,1
1,0.03333333333333333,0.9833333333333333,1
1,0.016666666666666666,0.85,1
1,0.0,0.016666666666666666,1
1,0.0,0.55,1
1,0.0,0.5333333333333333,1
1,3.4166666666666665,0.6333333333333333,1
1,14.2,0.8666666666666667,1
1,0.0,0.25,1
1,0.0,0.38333333333333336,1
1,93.03333333333333,0.8666666666666667,1
1,0.0,0.0,1
1,0.0,0.7166666666666667,1
1,0.0,0.5333333333333333,1
1,57.266666666666666,0.35,1
4,2.95,0.4166666666666667,4
1,0.016666666666666666,0.8333333333333334,1
1,0.0,0.36666666666666664,1
1,0.0,0.3,1
1,0.0,0.06666666666666667,1
1,0.0,0.18333333333333332,1
1,0.0,0.5333333333333333,1
1,0.016666666666666666,0.36666666666666664,1
8,0.0,0.38333333333333336,8
1,0.0,0.8166666666666667,1
1,0.0,0.16666666666666666,1
4,0.0,0.4,4
1,0.0,0.5333333333333333,1
1,0.0,0.18333333333333332,1
1,0.0,0.8666666666666667,1
1,0.0,0.8,1
1,0.0,0.6833333333333333,1
1,0.0,0.35,1
1,0.0,0.3,1
1,0.0,0.5833333333333334,1
1,19.366666666666667,0.5666666666666667,1
1,18.883333333333333,0.55,1
1,16.05,0.6166666666666667,1
1,12.733333333333333,0.13333333333333333,1
1,0.6333333333333333,0.26666666666666666,1
1,24.55,0.26666666666666666,1
1,25.016666666666666,0.016666666666666666,1
1,25.283333333333335,0.9166666666666666,1
1,0.0,0.7333333333333333,1
1,3.0166666666666666,0.5833333333333334,1
1,2.75,0.016666666666666666,1
1,3.716666666666667,0.08333333333333333,1
1,3.0,0.9833333333333333,1
1,14.533333333333333,0.43333333333333335,1
1,22.866666666666667,0.15,1
1,3.316666666666667,0.65,1
4,394.8833333333333,0.8,4
4,1.6833333333333333,0.43333333333333335,4
1,224.83333333333334,0.6666666666666666,1
1,0.0,0.9333333333333333,1
1,0.016666666666666666,0.18333333333333332,1
1,0.0,0.6666666666666666,1
1,0.0,0.75,1
1,0.0,0.7,1
1,0.0,0.45,1
1,0.0,0.35,1
1,0.0,0.3333333333333333,1
1,0.0,0.13333333333333333,1
1,11.233333333333333,0.3,1
1,7.65,0.21666666666666667,1
1,7.766666666666667,0.9833333333333333,1
1,2.0833333333333335,0.2833333333333333,1
1,2.9833333333333334,0.21666666666666667,1
1,0.0,0.8333333333333334,1
1,4.483333333333333,0.8833333333333333,1
1,4.65,0.6333333333333333,1
1,4.483333333333333,0.06666666666666667,1
1,4.516666666666667,0.7166666666666667,1
1,0.4666666666666667,0.7166666666666667,1
1,4.85,0.65,1
1,5.1,0.2,1
1,0.4166666666666667,0.03333333333333333,1
1,0.016666666666666666,0.16666666666666666,1
1,6.05,0.16666666666666666,1
1,6.883333333333334,0.5333333333333333,1
1,7.266666666666667,0.2,1
1,5.65,0.06666666666666667,1
1,0.016666666666666666,0.6,1
1,5.133333333333334,0.5666666666666667,1
1,7.916666666666667,0.6166666666666667,1
1,1.95,0.06666666666666667,1
1,6.85,0.5333333333333333,1
1,6.133333333333334,0.6833333333333333,1
1,6.133333333333334,0.65,1
1,6.666666666666667,0.55,1
1,6.016666666666667,0.26666666666666666,1
1,6.883333333333334,0.15,1
